ID,Name,Sex,Age,Height,Weight,Team,Year,Sport,Event,Medal
718,Barbora Seemanov,F,16,175,56,Czech Republic,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
718,Barbora Seemanov,F,16,175,56,Czech Republic,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
719,Janja egel,F,15,177,60,Slovenia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
720,Laraba Gnon Cessy Seibou,F,15,173,63,Benin,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
721,Erika Seltenreich-Hodgson,F,21,170,65,Canada,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
722,Dara Semonowa,F,14,170,50,Turkmenistan,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
723,Hanna-Maria Seppl,F,31,174,59,Finland,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
724,Daiya Seto,M,22,174,72,Japan,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
724,Daiya Seto,M,22,174,72,Japan,2016,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
725,Andrey Dmitriyevich Shabasov,M,22,180,73,Russia,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
726,Aminath Shajan,F,22,157,50,Maldives,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
727,Shang Keyuan,M,21,183,79,China,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
728,Shen Duo,F,19,180,72,China,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
728,Shen Duo,F,19,180,72,China,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
728,Shen Duo,F,19,180,72,China,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
728,Shen Duo,F,19,180,72,China,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
728,Shen Duo,F,19,180,72,China,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
729,Shi Jinglin,F,23,175,68,China,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
729,Shi Jinglin,F,23,175,68,China,2016,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
729,Shi Jinglin,F,23,175,68,China,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
730,"Thomas Allen ""Tom"" Shields",M,25,193,86,United States,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
730,"Thomas Allen ""Tom"" Shields",M,25,193,86,United States,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
730,"Thomas Allen ""Tom"" Shields",M,25,193,86,United States,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
731,Zohar Hen Shikler,F,19,178,61,Israel,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
731,Zohar Hen Shikler,F,19,178,61,Israel,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
732,Pilar Shimizu,F,20,168,61,Guam,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
733,Sakiko Shimizu,F,24,156,50,Japan,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
734,Shinri Shioura,M,24,188,89,Japan,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
734,Shinri Shioura,M,24,188,89,Japan,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
734,Shinri Shioura,M,24,188,89,Japan,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
735,"Timothy ""Tim"" Shuttleworth",M,19,192,72,Great Britain,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
736,Andrius idlauskas,M,19,187,77,Lithuania,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
737,Keren Michaela Siebner,F,26,180,68,Israel,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
738,aba Silai,M,25,185,77,Serbia,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
739,Welson Sim,M,19,181,70,Malaysia,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
739,Welson Sim,M,19,181,70,Malaysia,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
739,Welson Sim,M,19,181,70,Malaysia,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
740,Thiago Teixeira Simon,M,26,184,93,Brazil,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
741,Katarina Saa Simonovi,F,21,164,64,Serbia,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
741,Katarina Saa Simonovi,F,21,164,64,Serbia,2016,Swimming,Swimming Women's 400 metres Freestyle,NA
742,Gaurika Singh,F,13,155,45,Nepal,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
743,Simon Olov Sjdin,M,29,192,85,Sweden,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
743,Simon Olov Sjdin,M,29,192,85,Sweden,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
744,Sarah Frederica Sjstrm,F,22,182,76,Sweden,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
744,Sarah Frederica Sjstrm,F,22,182,76,Sweden,2016,Swimming,Swimming Women's 100 metres Freestyle,Bronze
744,Sarah Frederica Sjstrm,F,22,182,76,Sweden,2016,Swimming,Swimming Women's 200 metres Freestyle,Silver
744,Sarah Frederica Sjstrm,F,22,182,76,Sweden,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
744,Sarah Frederica Sjstrm,F,22,182,76,Sweden,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
744,Sarah Frederica Sjstrm,F,22,182,76,Sweden,2016,Swimming,Swimming Women's 100 metres Butterfly,Gold
744,Sarah Frederica Sjstrm,F,22,182,76,Sweden,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
745,Daniel Skaaning,M,23,180,79,Denmark,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
746,Clark Smith,M,21,206,90,United States,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
747,Daniel Smith,M,25,190,83,Australia,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
748,Kierra Smith,F,22,150,57,Canada,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
748,Kierra Smith,F,22,150,57,Canada,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
749,Leah Smith,F,21,178,67,United States,2016,Swimming,Swimming Women's 400 metres Freestyle,Bronze
749,Leah Smith,F,21,178,67,United States,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
749,Leah Smith,F,21,178,67,United States,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
750,Olivia Smoliga,F,21,188,72,United States,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
750,Olivia Smoliga,F,21,188,72,United States,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
751,Glenn Andrew Mark Snyders,M,29,178,83,New Zealand,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
751,Glenn Andrew Mark Snyders,M,29,178,83,New Zealand,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
752,Alex Sobers,M,17,188,66,Barbados,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
753,Eduardo Ignacio Solaeche Gmez,M,22,183,78,Spain,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
754,Jannah Sonnenschein,F,20,168,60,Mozambique,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
755,Mariama Djould Sow,F,16,165,65,Guinea,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
756,Raphal Stacchiotti,M,24,183,78,Luxembourg,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
756,Raphal Stacchiotti,M,24,183,78,Luxembourg,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
756,Raphal Stacchiotti,M,24,183,78,Luxembourg,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
757,Matthew Stanley,M,24,198,82,New Zealand,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
757,Matthew Stanley,M,24,198,82,New Zealand,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
758,Viktor Vladimirovich Staselovich,M,22,188,83,Belarus,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
759,Marrit Steenbergen,F,16,178,61,Netherlands,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
759,Marrit Steenbergen,F,16,178,61,Netherlands,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
759,Marrit Steenbergen,F,16,178,61,Netherlands,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
760,Jrdis Steinegger,F,33,172,58,Austria,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
761,"Daryna Viktorivna ""Dar'ia"" Stepaniuk",F,26,174,62,Ukraine,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
761,"Daryna Viktorivna ""Dar'ia"" Stepaniuk",F,26,174,62,Ukraine,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
762,Velimir Stjepanovi,M,22,182,74,Serbia,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
762,Velimir Stjepanovi,M,22,182,74,Serbia,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
762,Velimir Stjepanovi,M,22,182,74,Serbia,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
763,Marcin Tomasz Stolarski,M,20,187,79,Poland,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
763,Marcin Tomasz Stolarski,M,20,187,79,Poland,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
764,Kyle Stolk,M,20,186,84,Netherlands,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
765,Jrmy Stravius,M,28,190,86,France,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
765,Jrmy Stravius,M,28,190,86,France,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
765,Jrmy Stravius,M,28,190,86,France,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
765,Jrmy Stravius,M,28,190,86,France,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
765,Jrmy Stravius,M,28,190,86,France,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
766,Albert Subirats Altes,M,29,190,85,Venezuela,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
766,Albert Subirats Altes,M,29,190,85,Venezuela,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
767,Aleksandr Nikolayevich Sukhorukov,M,28,196,93,Russia,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
767,Aleksandr Nikolayevich Sukhorukov,M,28,196,93,Russia,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
768,Faye Sultan Hussain,F,21,182,67,Individual Olympic Athletes,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
769,Sun Meichen,F,17,175,63,China,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
770,Sun Yang,M,24,198,89,China,2016,Swimming,Swimming Men's 200 metres Freestyle,Gold
770,Sun Yang,M,24,198,89,China,2016,Swimming,Swimming Men's 400 metres Freestyle,Silver
770,Sun Yang,M,24,198,89,China,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
771,Glenn N. R. Surgeloose,M,26,182,82,Belgium,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
771,Glenn N. R. Surgeloose,M,26,182,82,Belgium,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
771,Glenn N. R. Surgeloose,M,26,182,82,Belgium,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
771,Glenn N. R. Surgeloose,M,26,182,82,Belgium,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
772,Glenn Victor Sutanto,M,26,183,74,Indonesia,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
773,Satomi Suzuki,F,25,168,62,Japan,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
773,Satomi Suzuki,F,25,168,62,Japan,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
774,Lucie Svcen,F,18,175,60,Czech Republic,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
774,Lucie Svcen,F,18,175,60,Czech Republic,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
775,Lianna Catherine Swan,F,19,165,67,Pakistan,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
776,Jan witkowski,M,22,198,104,Poland,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
776,Jan witkowski,M,22,198,104,Poland,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
776,Jan witkowski,M,22,198,104,Poland,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
777,Sze Hang Yu,F,28,168,65,Hong Kong,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
778,Lilina Szilgyi,F,19,176,63,Hungary,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
778,Lilina Szilgyi,F,19,176,63,Hungary,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
779,Anna Sztankovics,F,20,177,63,Hungary,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
779,Anna Sztankovics,F,20,177,63,Hungary,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
780,Krisztin Takcs,M,30,186,85,Hungary,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
780,Krisztin Takcs,M,30,186,85,Hungary,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
781,Miho Takahashi,F,23,161,56,Japan,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
782,Darya Talanova,F,20,168,56,Kyrgyzstan,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
783,"Bradley Edward ""Brad"" Tandy",M,25,191,86,South Africa,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
784,Tang Yi,F,23,178,70,China,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
785,Felipe Tapa Salinas,M,21,176,70,Chile,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
786,Grigory Arkadyevich Tarasevich,M,21,190,75,Russia,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
786,Grigory Arkadyevich Tarasevich,M,21,190,75,Russia,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
787,Ane Tavar,M,21,187,79,Slovenia,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
787,Ane Tavar,M,21,187,79,Slovenia,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
788,Alicja Maria Tchrz,F,23,176,68,Poland,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
788,Alicja Maria Tchrz,F,23,176,68,Poland,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
788,Alicja Maria Tchrz,F,23,176,68,Poland,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
789,Talita Marie Te Flan,F,21,176,63,Cote d'Ivoire,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
790,dm Tams Telegdy,M,20,194,77,Hungary,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
791,Miho Teramura,F,21,165,53,Japan,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
792,Jovana Terzi,F,17,165,54,Montenegro,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
793,Thint Myaat,M,14,160,52,Myanmar,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
794,Noemie Thomas,F,20,165,59,Canada,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
794,Noemie Thomas,F,20,165,59,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
795,Markus Thormeyer,M,18,195,84,Canada,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
796,Brianna Throssell,F,20,175,61,Australia,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
797,Pieter Timmers,M,28,200,89,Belgium,2016,Swimming,Swimming Men's 100 metres Freestyle,Silver
797,Pieter Timmers,M,28,200,89,Belgium,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
797,Pieter Timmers,M,28,200,89,Belgium,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
798,Giedrius Titenis,M,27,193,95,Lithuania,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
798,Giedrius Titenis,M,27,193,95,Lithuania,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
798,Giedrius Titenis,M,27,193,95,Lithuania,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
799,Renzo Jair Tjon A Joe,M,21,193,80,Suriname,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
800,Mario Todorovi,M,27,186,80,Croatia,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
801,Andrea Toniato,M,25,182,82,Italy,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
801,Andrea Toniato,M,25,182,82,Italy,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
802,Rechael Tonjor,F,24,168,57,Nigeria,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
803,Dalia Masiel Trrez Zamora,F,26,175,63,Nicaragua,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
804,Karen Milenka Torrez Guzman,F,24,165,58,Bolivia,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
805,Yakov Yan Toumarkin Zhuravlev,M,24,192,90,Israel,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
805,Yakov Yan Toumarkin Zhuravlev,M,24,192,90,Israel,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
806,Oumar Tour,M,20,159,57,Mali,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
807,Alexandra Touretski,F,21,170,58,Switzerland,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
807,Alexandra Touretski,F,21,170,58,Switzerland,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
808,Kira Toussaint,F,22,174,72,Netherlands,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
809,Norbert Trandafir,M,28,190,85,Romania,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
809,Norbert Trandafir,M,28,190,85,Romania,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
810,Luisa Trombetti,F,22,173,67,Italy,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
810,Luisa Trombetti,F,22,173,67,Italy,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
811,Nikita Dmitriyevich Tsmyg,M,19,190,80,Belarus,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
811,Nikita Dmitriyevich Tsmyg,M,19,190,80,Belarus,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
812,Yevgeny Nikolayevich Tsurkin,M,25,182,77,Belarus,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
812,Yevgeny Nikolayevich Tsurkin,M,25,182,77,Belarus,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
813,Federico Turrini,M,29,193,87,Italy,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
814,Chlo Marianne  Tutton,F,20,169,60,Great Britain,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
814,Chlo Marianne  Tutton,F,20,169,60,Great Britain,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
814,Chlo Marianne  Tutton,F,20,169,60,Great Britain,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
815,Dustin Tynes,M,20,185,75,Bahamas,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
816,Anastasiya Tyurina,F,14,165,50,Tajikistan,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
817,Miki Uchida,F,21,173,62,Japan,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
817,Miki Uchida,F,21,173,62,Japan,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
817,Miki Uchida,F,21,173,62,Japan,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
818,Maria Ugolkova,F,27,173,65,Switzerland,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
818,Maria Ugolkova,F,27,173,65,Switzerland,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
818,Maria Ugolkova,F,27,173,65,Switzerland,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
819,Aleksandra Urbaczyk-Olejarczyk,F,28,172,62,Poland,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
819,Aleksandra Urbaczyk-Olejarczyk,F,28,172,62,Poland,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
820,Darya Konstantinovna Ustinova,F,17,183,70,Russia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
820,Darya Konstantinovna Ustinova,F,17,183,70,Russia,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
820,Darya Konstantinovna Ustinova,F,17,183,70,Russia,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
821,Nida Eliz stnda,F,19,179,69,Turkey,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
822,Elsie Uwamahoro,F,27,165,56,Burundi,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
823,Miguel Leite Valente,M,23,176,70,Brazil,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
824,Jessica Vall Montero,F,27,163,52,Spain,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
824,Jessica Vall Montero,F,27,163,52,Spain,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
825,Martina Eva van Berkel,F,27,166,54,Switzerland,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
825,Martina Eva van Berkel,F,27,166,54,Switzerland,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
825,Martina Eva van Berkel,F,27,166,54,Switzerland,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
826,Cameron van der Burgh,M,28,185,85,South Africa,2016,Swimming,Swimming Men's 100 metres Breaststroke,Silver
826,Cameron van der Burgh,M,28,185,85,South Africa,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
826,Cameron van der Burgh,M,28,185,85,South Africa,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
827,Maud van der Meer,F,24,180,64,Netherlands,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
828,Chantal Jean Van Landeghem,F,22,180,77,Canada,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
828,Chantal Jean Van Landeghem,F,22,180,77,Canada,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
828,Chantal Jean Van Landeghem,F,22,180,77,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
828,Chantal Jean Van Landeghem,F,22,180,77,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
829,Evan Van Moerkerke,M,22,205,110,Canada,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
830,Sharon van Rouwendaal,F,22,173,65,Netherlands,2016,Swimming,Swimming Women's 400 metres Freestyle,NA
830,Sharon van Rouwendaal,F,22,173,65,Netherlands,2016,Swimming,Swimming Women's 10 kilometres Open Water,Gold
831,Arianna Fritzallen Vanderpool-Wallace,F,26,168,61,Bahamas,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
831,Arianna Fritzallen Vanderpool-Wallace,F,26,168,61,Bahamas,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
832,Federico Vanelli,M,25,183,82,Italy,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
833,Emmanuel Vanluchene,M,23,179,71,Belgium,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
833,Emmanuel Vanluchene,M,23,179,71,Belgium,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
833,Emmanuel Vanluchene,M,23,179,71,Belgium,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
834,Ricardo David Vargas Jacobo,M,18,180,79,Mexico,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
835,Andreas Vazaios,M,22,190,85,Greece,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
835,Andreas Vazaios,M,22,190,85,Greece,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
836,Lus Emigdio Vega Torres,M,17,179,69,Cuba,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
837,Joeri Jordi Verlinden,M,28,181,75,Netherlands,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
838,Esmee Vermeulen,F,20,180,64,Netherlands,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
839,David Verraszt,M,27,180,78,Hungary,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
840,Evelyn Verraszt,F,27,173,62,Hungary,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
840,Evelyn Verraszt,F,27,173,62,Hungary,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
841,Sebastiaan Clemens Verschuren,M,27,192,84,Netherlands,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
841,Sebastiaan Clemens Verschuren,M,27,192,84,Netherlands,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
841,Sebastiaan Clemens Verschuren,M,27,192,84,Netherlands,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
842,Adam Viktora,M,19,188,94,Seychelles,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
843,Mara Vilas Vidal,F,20,168,64,Spain,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
843,Mara Vilas Vidal,F,20,168,64,Spain,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
844,Erika Villacija Garca,F,32,177,61,Spain,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
845,Danielle Villars,F,23,178,62,Switzerland,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
845,Danielle Villars,F,23,178,62,Switzerland,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
846,Bradley Vincent,M,24,195,89,Mauritius,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
847,Florian Vogel,M,21,180,70,Germany,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
847,Florian Vogel,M,21,180,70,Germany,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
848,Dana Whitney Vollmer (-Grant),F,28,185,68,United States,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
848,Dana Whitney Vollmer (-Grant),F,28,185,68,United States,2016,Swimming,Swimming Women's 100 metres Butterfly,Bronze
848,Dana Whitney Vollmer (-Grant),F,28,185,68,United States,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
849,Christian vom Lehn,M,24,190,78,Germany,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
849,Christian vom Lehn,M,24,190,78,Germany,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
850,Kristel Vourna,F,24,174,61,Greece,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
851,Tjaa Vozel,F,22,171,62,Slovenia,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
852,"Christopher James ""Chris"" Walker-Hebborn",M,26,184,84,Great Britain,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
852,"Christopher James ""Chris"" Walker-Hebborn",M,26,184,84,Great Britain,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
853,"Daniel ""Dan"" Wallace",M,23,188,80,Great Britain,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
853,"Daniel ""Dan"" Wallace",M,23,188,80,Great Britain,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
